geoid,total,hispanic,white,black,indian,asian,pacific
130950109003,35,0,20,15,0,0,0
130950110001,1015,35,505,460,0,0,0
130950110002,945,40,600,275,0,0,0
130950112001,1250,50,480,665,35,0,4
130950112002,935,0,340,590,0,0,0
130950112003,1055,0,305,750,0,0,0
130950113001,2375,45,1295,1000,4,0,0
130950114001,480,0,15,460,4,0,0
130950114002,435,15,125,295,0,0,0
130950116001,1020,20,465,530,0,0,0
130950116002,210,4,190,10,0,4,0
130970801021,1075,45,570,440,0,0,0
130970801022,4460,200,345,3670,0,190,0
130970801031,1200,0,255,915,0,30,0
130970801032,1775,25,840,760,0,110,0
130970801033,1090,15,75,975,0,4,0
130970801034,990,225,95,665,0,0,0
130970802011,1045,45,605,395,0,0,0
130970802012,1545,195,1120,230,0,0,0
130970802013,1025,60,545,360,45,0,0
130970802021,900,40,680,180,0,0,0
130970802022,1985,245,280,1450,0,10,0
130970802023,2435,300,905,1170,0,0,0
130970802024,2035,230,1070,720,0,15,0
130970803011,2315,30,675,1435,0,20,0
130970803012,3345,130,430,2670,0,45,0
130970803013,1860,55,555,1210,0,0,0
130970803014,1070,25,475,570,0,0,0
130970803031,2080,45,1010,905,20,4,0
130970803032,660,35,450,155,0,15,0
130970803041,1975,85,780,1070,4,0,0
130970803042,2505,50,915,1500,0,15,0
130970804021,1375,0,1100,195,0,40,0
130970804022,2505,40,1920,530,0,0,0
130970804023,2855,45,2400,250,0,0,0
130970804031,2570,125,1605,740,0,15,0
130970804032,835,30,425,375,0,0,0
130970804041,1325,15,1225,70,0,10,0
130970804042,1075,50,100,925,0,0,0
130970804043,3500,260,1685,1470,0,60,0
130970805051,2150,80,1220,785,0,0,0
130970805052,1070,105,765,180,0,15,0
130970805061,965,35,630,295,0,0,0
130970805062,2095,60,1540,485,0,0,0
130970805063,1255,25,990,230,0,0,0
130970805071,1690,35,1100,540,0,0,0
130970805072,890,35,705,150,0,0,0
130970805081,1455,75,670,675,0,0,0
130970805082,1850,115,990,680,0,0,0
130970805083,785,0,660,120,0,0,0
130970805091,2325,130,945,1160,0,90,0
130970805092,1390,105,645,600,0,0,0
130970805093,850,20,665,65,0,10,0
130970805101,1180,75,975,65,0,40,0
130970805102,2310,105,645,1505,0,0,0
130970805103,1950,35,1150,730,0,30,0
130970805111,3190,200,1710,1230,0,50,0
130970805112,3450,295,905,2230,0,0,0
130970806021,2465,60,840,1335,0,45,0
130970806022,1485,140,585,675,0,55,0
130970806031,3195,125,1520,1440,0,65,0
130970806032,1945,30,775,890,0,230,0
130970806041,770,0,470,270,30,0,0
130970806042,3870,290,710,2755,0,40,35
130970806043,1270,75,710,460,0,4,0
130970806044,945,0,630,285,0,15,0
130990901001,470,15,185,270,0,0,0
130990901002,410,0,225,185,0,0,0
130990902001,220,0,95,130,0,0,0
130990902002,625,0,295,330,0,0,0
130990902003,485,0,200,285,0,0,0
130990902004,255,0,4,250,0,0,0
130990903001,490,40,235,220,0,0,0
130990903002,465,0,260,195,0,0,0
130990904001,965,0,285,660,10,10,0
130990904002,1065,0,505,560,0,0,0
130990904003,775,4,480,295,0,0,0
130990905001,595,0,375,185,15,0,0
130990905002,850,4,630,210,0,0,0
131018801001,1135,70,930,65,40,0,0
131018802001,765,190,525,0,0,0,0
131018802002,1070,420,645,0,0,0,0
131030301001,1410,0,1160,220,15,10,0
131030301002,510,0,265,235,0,0,0
131030301003,585,0,570,15,0,0,0
131030302021,1680,195,1090,390,0,0,0
131030302022,3510,75,2755,560,55,0,0
131030302031,1515,45,1265,180,0,0,20
131030302032,4365,30,3750,540,0,0,0
131030302033,1325,10,1175,140,0,0,0
131030302041,945,0,575,365,0,0,0
131030302042,1900,10,1330,550,0,0,0
131030303011,2320,20,2060,220,0,20,0
131030303012,2100,20,1775,240,0,55,0
131030303031,1960,105,1760,70,0,15,0
131030303041,2255,45,1650,500,0,45,0
131030303042,2035,95,1530,380,20,0,0
131030303043,1070,0,930,135,0,0,10
131030303051,1770,50,1430,270,0,15,0
131030303052,3685,305,2600,585,0,80,0
131030304011,1065,0,920,130,0,0,0
131030304012,2515,165,2280,60,0,10,0
131030304021,3045,15,2575,200,20,45,0
131030304022,1940,25,1915,0,0,0,0
131050001001,735,25,655,50,0,0,0
131050001002,810,40,740,25,0,0,0
131050001003,1130,4,840,285,0,0,0
131050002001,645,0,580,70,0,0,0
131050002002,785,0,575,210,0,0,0
131050002003,810,0,660,150,0,0,0
131050003001,910,115,430,365,0,0,0
131050003002,640,4,215,420,0,0,0
131050003003,1085,20,590,470,0,0,0
131050004001,615,0,430,185,0,0,0
131050004002,545,25,325,185,0,0,0
131050004003,590,4,400,185,0,0,0
131050004004,645,55,125,470,0,0,0
131050004005,570,10,515,35,0,0,0
131050005001,730,0,55,680,0,0,0
131050005002,880,10,725,145,0,0,0
131050005003,790,45,630,65,0,40,0
131050005004,635,25,445,165,0,0,0
131050005005,720,0,600,120,0,0,0
131050005006,415,0,405,15,0,0,0
131079701001,1050,50,680,270,4,0,0
131079701002,665,0,560,105,0,0,0
131079701003,1385,0,955,400,0,0,0
131079701004,930,10,395,520,0,0,0
131079702001,515,0,265,245,4,0,0
131079702002,875,0,630,240,0,0,0
131079703001,1010,55,810,145,0,0,0
131079703002,1045,30,640,375,0,0,0
131079703003,905,10,50,810,0,0,0
131079704001,1145,0,680,450,0,0,0
131079704002,1355,30,1105,220,0,0,0
131079704003,765,0,110,655,0,0,0
131079705001,465,4,370,85,0,0,0
131079705002,535,4,525,0,0,0,0
131079706001,635,0,580,55,0,0,0
131079706002,1630,25,1460,90,45,0,0
131079706003,880,0,440,395,0,0,0
131079706004,660,0,220,440,0,0,0
131099701001,835,55,635,150,0,0,0
131099701002,960,75,645,225,0,0,0
131099702001,745,0,310,430,0,0,0
131099702002,705,0,615,90,0,4,0
131099702003,855,10,765,70,0,0,0
131099702004,535,35,345,100,0,55,0
131099703001,580,4,105,465,0,0,0
131099703002,955,140,505,295,0,20,0
131099703003,795,45,415,310,15,0,0
131099703004,550,0,375,155,0,0,0
131110501001,2110,30,2070,0,0,0,0
131110501002,1175,0,1155,0,0,0,20
131110502001,1395,10,1370,0,0,0,0
131110502002,925,30,830,0,25,40,0
131110502003,630,0,630,0,0,0,0
131110502004,1485,95,1390,0,0,0,0
131110502005,1210,0,1210,0,0,0,0
131110503001,1105,0,1080,0,0,0,0
131110503002,925,10,905,0,0,0,0
131110504001,915,35,875,4,0,0,0
131110504002,1740,0,1595,0,0,0,0
131110504003,1150,4,1145,0,0,0,0
131110504004,850,4,790,40,0,0,0
131110504005,1135,0,1120,0,0,0,0
131110505001,905,4,900,0,0,0,0
131110505002,1475,45,1315,110,0,4,0
131110505003,1185,0,1165,20,0,0,0
131110505004,680,0,600,0,0,0,0
131131401011,2425,0,685,1690,0,35,0
131131401012,825,155,625,0,0,30,0
131131401013,3095,195,305,2480,0,65,0
131131401021,895,10,400,485,0,0,0
131131401022,1630,120,800,600,0,75,0
131131401023,1810,0,1020,615,0,165,15
131131402031,2685,80,1760,760,0,60,0
131131402032,1965,50,1230,415,0,265,0
131131402041,830,100,420,310,0,0,0
131131402042,1560,60,1030,420,0,15,0
131131402043,1340,65,695,580,0,0,0
131131402061,1875,95,1530,110,0,115,0
131131402062,1210,10,1000,75,0,20,0
131131402071,1380,30,1015,300,0,35,0
131131402072,605,0,500,55,0,0,0
131131402073,2250,35,1930,65,0,110,0
131131402081,2880,300,2015,365,0,135,0
131131402082,635,0,505,25,0,0,105
131131402083,1285,25,1095,150,0,15,0
131131403031,910,80,775,20,0,0,0
131131403032,1390,45,1205,115,0,10,0
131131403033,1030,40,980,0,0,10,0
131131403041,1475,100,1345,25,0,0,0
131131403042,955,195,735,0,0,25,0
131131403043,2125,145,1675,220,0,20,0
131131403051,3480,165,2130,705,0,400,0
131131403061,1575,60,1475,0,0,10,0
131131403062,1995,175,1575,180,25,45,0
131131403063,1720,60,1590,55,0,15,0
131131403071,2400,125,2060,150,0,40,0
131131403072,1245,20,1090,75,0,0,0
131131404031,715,50,365,285,0,15,0
131131404032,565,4,205,355,0,0,0
131131404033,2905,115,1045,1515,0,155,10
131131404041,1550,95,960,455,0,40,0
131131404042,2245,250,1290,580,0,75,0
131131404051,1410,70,1080,175,0,60,0
131131404052,1700,110,1070,515,0,4,0
131131404061,1435,50,740,520,15,0,0
131131404062,1140,100,735,290,0,0,0
131131404071,1205,65,765,345,0,30,0
131131404072,2210,0,1000,1185,0,0,0
131131404073,2865,105,1635,805,0,145,0
131131404081,790,20,625,75,0,0,0
131131404082,1585,85,945,535,0,0,0
131131405011,2365,120,1960,195,0,85,0
131131405012,2740,15,2410,190,0,75,4
131131405021,1810,40,1680,40,25,4,0
131131405022,770,4,725,40,4,0,0
131150001001,1750,30,1690,0,0,20,0
131150001002,610,0,600,0,0,0,0
131150001003,1080,125,945,0,0,0,0
131150002011,1030,0,965,65,0,0,0
131150002012,1795,45,1720,30,0,0,0
131150002013,2225,0,2080,0,0,140,0
131150002021,1350,20,1325,0,0,0,0
131150002022,1680,30,1635,0,0,0,0
131150003001,690,25,630,35,0,0,0
131150003002,2015,50,1730,190,0,35,0
131150004001,2220,245,1495,435,0,40,0
131150004002,1235,130,795,280,0,35,0
131150004003,720,0,595,45,0,70,0
131150004004,895,200,605,90,0,0,0
131150005001,565,0,485,65,0,10,0
131150005002,1205,70,545,590,0,0,0
131150005003,405,150,180,75,0,0,0
131150006001,1045,45,525,410,0,0,0
131150006002,1800,35,1280,380,10,0,0
131150006003,1000,0,280,720,0,0,0
131150007001,1720,30,1585,105,0,0,0
131150007002,2160,25,2065,65,0,0,0
131150008001,2060,20,1845,190,0,0,0
131150008002,1685,55,1230,400,0,0,0
131150009001,1705,0,1500,205,0,0,0
131150011001,690,45,465,180,0,0,0
131150011002,710,0,410,270,0,0,0
131150011003,475,35,390,45,0,0,0
131150012001,595,140,375,25,0,4,0
131150012002,1390,260,870,255,0,10,0
131150012003,1025,320,285,420,0,0,0
131150013001,1210,70,1010,125,0,0,0
131150013002,1145,100,735,240,0,70,0
131150013003,1450,295,850,185,0,120,0
131150014001,1345,0,1315,15,0,15,0
131150014002,1995,0,1905,65,0,0,0
131150014003,1475,0,1375,100,0,0,0
131150016001,820,20,300,490,0,0,0
131150016002,280,120,100,60,0,0,0
131150016003,785,25,415,340,0,0,0
131150017011,1395,0,1375,10,0,0,0
131150017012,2040,10,1920,55,0,0,0
131150017013,1500,4,1480,20,0,0,0
131150017021,1320,50,1120,120,0,0,0
131150017022,1360,0,1250,110,0,0,0
131150017023,1060,55,715,260,0,25,0
131150017024,785,0,635,150,0,0,0
131150018001,1465,95,1345,20,0,0,0
131150018002,835,30,730,75,0,0,0
131150018003,1825,115,1285,250,0,70,0
131150020001,1370,0,1205,145,4,0,0
131150020002,1260,30,1140,65,10,0,0
131150020003,860,0,845,0,10,0,0
131150021001,970,0,115,815,0,15,0
131150021002,1270,20,820,320,45,10,0
131150021003,815,30,345,440,0,0,0
131171301011,1790,60,1725,0,0,4,0
131171301012,1115,40,1055,25,0,0,0
131171301021,1925,10,1855,35,0,4,0
131171301031,1075,45,1015,10,0,0,0
131171301032,1165,120,1045,0,0,0,0
131171301033,865,50,770,15,0,10,0
131171301041,1380,75,1305,0,0,0,0
131171301042,980,10,940,35,0,0,0
131171301043,860,55,810,0,0,0,0
131171301051,1845,95,1630,120,0,4,0
131171302011,1215,20,1170,0,0,25,0
131171302012,1435,35,1360,45,0,0,0
131171302013,1060,95,965,0,0,0,0
131171302021,1300,80,1215,0,0,0,0
131171302022,875,25,790,40,0,20,0
131171302023,1215,0,1150,0,0,30,0
131171302031,1825,145,1625,20,10,0,0
131171302032,1805,10,1750,15,0,4,10
131171302041,2315,0,2165,15,35,70,0
131171302042,1835,220,1565,15,0,0,0
131171302051,1115,4,1100,0,0,10,0
131171302052,1065,135,920,0,0,0,0
131171302053,480,15,420,0,0,15,10
131171303011,1420,15,1370,25,0,10,0
131171303012,2695,90,2465,30,30,35,0
131171303021,1450,60,1335,10,0,20,0
131171303022,1715,90,1550,20,0,30,0
131171303023,1790,85,1640,0,0,45,0
131171303031,2075,175,1740,120,0,35,0
131171303032,720,0,630,0,0,90,0
131171303041,1375,10,1195,55,0,55,0
131171303042,2185,100,1870,25,0,185,0
131171303051,785,30,735,0,0,20,0
131171303052,1555,140,1280,35,0,105,0
131171303053,1540,75,1235,60,0,110,0
131171303061,1700,45,1590,25,0,40,0
131171303062,1645,95,995,225,20,295,0
131171303071,2500,95,2055,150,85,90,0
131171303072,1215,80,990,105,0,40,0
131171304031,600,10,590,0,0,0,0
131171304032,1255,65,1170,0,10,0,0
131171304033,595,10,545,15,0,20,0
131171304034,1655,375,1280,0,0,0,0
131171304041,1425,80,1105,135,0,75,0
131171304042,1555,100,1105,195,0,150,0
131171304051,1525,0,1320,100,0,90,0
131171304052,1460,120,1140,185,0,0,0
131171304061,1350,195,620,195,0,320,0
131171304062,1620,50,1455,35,0,70,0
131171304063,1125,80,795,85,4,140,0
131171304081,1660,15,1570,40,0,25,0
131171304082,885,65,765,45,0,0,0
131171304091,515,30,420,45,0,0,0
131171304092,1760,45,1670,30,0,0,0
131171304101,540,25,420,45,0,45,0
131171304102,1220,95,930,170,0,0,10
131171304103,1215,145,780,205,0,55,0
131171305031,1105,15,1050,25,0,15,0
131171305032,1035,70,925,0,0,35,0
131171305041,1065,120,895,10,20,20,0
131171305042,1775,95,1635,0,0,25,0
131171305051,905,65,810,10,10,0,0
131171305052,1270,45,1200,0,0,15,0
131171305061,640,50,590,0,0,0,0
131171305062,1815,105,1685,0,0,0,0
131171305071,845,90,725,0,0,20,0
131171305072,1560,15,1460,0,0,85,0
131171305081,1470,130,1215,45,0,60,0
131171305082,2345,25,2135,40,0,50,0
131171305091,1955,50,1590,165,15,135,0
131171305092,955,230,675,0,0,15,0
131171305101,1390,120,1115,65,0,60,0
131171305102,1170,50,790,90,0,110,0
131171305103,1670,45,1535,0,0,80,0
131171306011,1655,140,1015,170,20,295,0
131171306012,660,20,525,45,0,40,0
131171306013,860,85,630,35,10,70,0
131171306021,880,210,465,65,0,40,0
131171306022,1655,200,1055,75,0,205,0
131171306031,2085,115,1410,265,0,280,0
131171306032,670,65,395,30,0,170,0
131171306033,1550,30,1050,270,0,80,0
131171306041,1685,140,1255,10,0,270,0
131171306042,740,30,565,0,0,140,0
131171306043,800,0,600,20,0,175,0
131171306051,670,30,485,30,0,115,0
131171306052,2375,95,2020,45,0,210,0
131171306061,1035,180,770,10,0,70,0
131171306062,2020,60,1710,180,0,55,0
131171306071,1325,70,910,60,4,275,0
131171306072,870,35,760,0,0,75,0
131171306073,1365,0,950,0,0,385,0
131171306081,885,45,475,0,0,365,0
131171306082,1155,15,595,15,0,510,0
131171306083,1030,60,505,35,0,435,0
131171306091,1880,70,1240,150,0,405,0
131171306092,620,60,440,4,0,115,0
131171306093,760,35,365,125,0,175,0
131171306101,1235,25,845,0,0,350,0
131171306102,1605,55,1030,45,0,475,0
131171306103,965,0,870,0,0,95,0
131171306111,705,10,620,30,0,10,0
131171306112,1880,190,1530,10,0,150,0
131171306121,1345,160,925,40,0,190,0
131171306122,455,10,390,10,0,45,0
131171306123,2170,70,1995,0,30,80,0
131171306131,1490,20,1240,90,0,105,0
131171306132,1605,10,1225,145,0,195,0
131198901011,1030,65,715,215,0,0,0
131198901012,1030,10,785,215,0,0,0
131198901013,1095,20,855,210,0,0,0
131198901021,965,20,800,130,0,0,0
131198901022,1005,0,1005,0,0,0,0
131198901023,1190,70,1030,90,0,0,0
131198902001,1170,95,1055,25,0,0,0
131198902002,1135,0,1135,0,0,0,0
131198902003,1235,15,990,230,0,0,0
131198902004,930,15,915,0,0,0,0
131198903001,1240,0,1170,0,0,15,0
131198903002,1365,0,1320,0,4,40,0
131198904001,945,25,810,100,10,0,0
131198904002,510,0,500,0,0,0,0
131198904003,555,4,485,65,0,0,0
131198904004,1835,40,1510,250,0,4,0
131210001001,795,50,740,10,0,0,0
131210001002,830,30,660,60,0,15,0
131210001003,1505,75,1305,10,0,55,0
131210001004,865,25,775,10,0,60,0
131210002001,1225,15,1115,15,0,85,0
131210002002,1050,70,945,20,0,15,0
131210002003,840,45,700,80,0,0,0
131210002004,1010,45,860,35,0,20,0
131210002005,750,15,685,0,0,50,0
131210004001,740,40,615,55,0,30,0
131210004002,930,30,775,90,0,15,0
131210005001,2455,215,1510,655,0,60,0
131210005002,705,55,515,135,0,0,0
131210005003,890,0,840,15,0,0,0
131210006001,6055,380,3310,1385,0,800,20
131210007001,2360,125,375,1755,25,4,0
131210007002,755,15,445,255,10,25,0
131210010011,1115,60,545,305,4,150,0
131210010012,1165,75,890,45,0,100,0
131210010021,6205,470,2890,1695,30,950,0
131210011001,1105,65,820,45,40,70,0
131210011002,1045,15,875,85,4,65,0
131210011003,2260,55,1890,145,10,140,0
131210012011,1555,20,1405,30,4,35,0
131210012012,2395,70,1565,550,0,145,0
131210012021,3445,205,2770,245,25,170,0
131210012022,1000,0,420,530,10,25,0
131210013001,1640,10,1035,350,0,185,0
131210013002,970,165,780,20,0,0,0
131210013003,1235,60,750,370,0,35,0
131210014001,1425,10,1240,65,0,55,0
131210014002,695,50,610,10,0,10,0
131210015001,1245,15,900,270,0,35,0
131210015002,870,0,845,0,0,25,0
131210015003,670,45,575,40,0,15,0
131210015004,915,10,675,190,0,10,0
131210016001,1930,75,1610,110,0,125,0
131210017001,3560,165,2635,670,0,90,0
131210017002,515,30,135,350,0,0,0
131210018001,2310,160,1265,635,0,170,0
131210018002,700,20,95,585,0,0,0
131210018003,735,30,480,190,0,15,0
131210019001,2705,200,1245,585,0,595,0
131210019002,1835,40,675,965,10,65,0
131210021001,1940,75,690,1115,4,45,0
131210023001,320,0,15,305,0,0,0
131210023002,300,0,55,230,0,0,0
131210023003,295,10,0,275,0,0,0
131210024001,1190,0,75,1110,0,0,0
131210024002,820,0,55,755,0,0,0
131210025001,1545,4,90,1400,4,15,0
131210025002,585,30,40,505,0,0,0
131210026001,1155,15,20,1090,0,20,0
131210028001,4285,250,1535,2180,10,205,0
131210028002,455,0,35,415,0,0,0
131210029001,2165,70,1125,765,0,125,0
131210030001,1800,45,1390,260,0,85,0
131210030002,1310,35,1110,50,0,65,0
131210031001,920,40,685,195,0,0,0
131210031002,940,60,535,345,0,0,0
131210032001,2095,230,1660,135,0,20,0
131210035001,825,20,325,395,10,45,0
131210035002,1170,30,360,760,0,4,0
131210036001,1200,15,120,935,0,0,0
131210037001,195,0,0,195,0,0,0
131210038001,4020,165,670,2805,0,265,0
131210039001,760,0,4,755,0,0,0
131210039002,685,10,4,670,0,0,0
131210040001,840,40,10,790,0,0,0
131210040002,710,30,65,605,0,0,0
131210040003,545,0,45,495,0,0,0
131210041001,440,0,4,410,0,30,0
131210041002,515,0,100,415,0,0,0
131210041003,635,25,110,485,0,0,0
131210042001,510,0,0,510,0,0,0
131210042002,1540,65,120,1350,0,0,0
131210043001,1560,45,275,1135,0,75,0
131210043002,930,10,95,785,0,0,0
131210044001,2045,0,100,1755,0,0,0
131210048001,710,45,145,515,0,0,0
131210049001,725,20,250,445,0,0,0
131210049002,1260,30,1005,165,0,35,0
131210050001,2235,55,1305,795,4,60,0
131210052001,985,50,760,110,0,55,0
131210052002,1060,115,775,170,0,0,0
131210052003,1940,90,1400,435,15,0,0
131210053001,1535,90,815,605,0,20,0
131210053002,830,10,590,195,0,0,0
131210053003,500,10,465,25,0,0,0
131210055011,710,20,190,465,4,25,0
131210055012,1230,50,295,860,0,15,0
131210055021,1945,4,200,1745,0,0,0
131210057001,1105,15,40,1035,4,0,0
131210058001,1100,40,270,720,0,50,0
131210060001,585,0,85,500,0,0,0
131210060002,500,15,90,380,0,10,0
131210060003,730,35,45,635,0,0,0
131210060004,970,0,25,940,0,0,0
131210061001,515,0,0,500,0,0,0
131210061002,1115,0,15,1100,0,0,0
131210061003,905,75,35,765,0,0,0
131210061004,400,0,0,400,0,0,0
131210062001,1025,0,35,990,0,0,0
131210062002,330,0,0,320,10,0,0
131210063001,925,25,90,775,0,0,0
131210063002,305,0,20,285,0,0,0
131210064001,735,65,230,440,0,0,0
131210065001,510,0,170,345,0,0,0
131210065002,1055,0,125,855,0,75,0
131210065003,450,0,70,370,0,0,0
131210065004,880,0,365,465,4,0,0
131210066011,465,4,85,340,0,0,0
131210066012,960,15,230,700,0,4,0
131210066021,915,4,4,900,0,0,0
131210067001,640,0,0,640,0,0,0
131210067002,1075,55,105,900,0,15,0
131210067003,1080,4,65,995,0,0,0
131210068011,2105,230,440,1355,4,0,0
131210068021,965,0,15,950,0,0,0
131210069001,755,40,430,240,0,50,0
131210069002,760,25,320,405,0,0,0
131210069003,1240,80,465,645,20,4,0
131210070011,1345,70,60,1205,4,0,0
131210070012,665,50,25,585,0,0,0
131210070013,1055,0,4,1050,0,0,0
131210070021,385,0,10,375,0,0,0
131210070022,885,45,0,825,0,15,0
131210070023,405,0,20,375,0,10,0
131210070024,190,0,0,190,0,0,0
131210071001,865,0,40,825,0,0,0
131210071002,990,40,85,865,0,0,0
131210072001,1300,4,35,1250,0,0,0
131210072002,290,0,15,265,0,0,0
131210073001,2450,0,100,2280,0,45,0
131210073002,2065,20,65,1985,0,0,0
131210073003,750,45,0,700,0,0,0
131210074001,880,50,60,760,0,0,0
131210074002,1545,85,140,1290,0,15,0
131210075001,665,10,110,545,0,0,0
131210075002,265,4,60,200,0,0,0
131210075003,1200,4,100,1080,0,15,0
131210075004,465,0,20,405,0,0,15
131210076021,420,40,15,360,0,0,0
131210076022,595,0,30,570,0,0,0
131210076023,1000,0,15,985,0,0,0
131210076031,1425,45,0,1380,0,0,0
131210076032,820,0,30,790,0,0,0
131210076033,985,0,20,955,10,0,0
131210076041,1745,75,45,1630,0,0,0
131210077031,805,0,10,795,0,0,0
131210077032,1615,0,30,1585,0,0,0
131210077033,1075,0,0,1020,4,0,0
131210077041,1110,0,0,1095,0,0,0
131210077042,1650,0,45,1590,0,0,0
131210077043,1365,10,90,1250,0,0,0
131210077051,980,0,0,980,0,0,0
131210077052,2195,10,80,2060,0,0,0
131210077061,1530,0,20,1480,25,0,0
131210077062,2645,0,40,2580,30,0,0
131210077063,4120,35,145,3760,140,40,0
131210078021,3110,15,15,3020,0,0,0
131210078022,2125,40,45,2020,20,0,0
131210078023,690,0,0,690,0,0,0
131210078024,1410,0,0,1410,0,0,0
131210078051,1210,10,20,1180,0,0,0
131210078052,1485,30,10,1440,0,0,0
131210078061,1620,0,60,1560,0,0,0
131210078062,2755,20,60,2655,0,0,0
131210078063,1210,0,0,1210,0,0,0
131210078071,1505,20,10,1465,0,0,0
131210078072,600,10,15,575,0,0,0
131210078081,1390,0,0,1390,0,0,0
131210078082,940,25,0,915,0,0,0
131210079001,1640,45,15,1580,0,0,0
131210079002,995,0,105,875,10,0,0
131210079003,1990,0,80,1890,0,0,0
131210080001,615,0,35,580,0,0,0
131210080002,1325,0,95,1215,0,0,0
131210080003,570,0,0,570,0,0,0
131210080004,855,25,65,740,0,0,0
131210080005,800,10,10,775,0,0,0
131210081011,1340,0,0,1335,0,0,4
131210081021,1040,0,10,1030,0,0,0
131210081022,765,0,0,760,0,0,0
131210081023,1440,35,0,1405,0,0,0
131210081024,1965,50,0,1905,0,0,0
131210082011,2400,10,20,2345,0,0,0
131210082012,1800,0,0,1800,0,0,0
131210082013,845,0,0,830,0,0,0
131210082021,685,15,15,655,0,0,0
131210082022,760,4,10,745,0,0,0
131210082023,190,0,4,185,0,0,0
131210082024,0,0,0,0,0,0,0
131210083011,1120,4,50,1040,0,0,0
